order_id,order_date,customer,region,product,qty,unit_price,total,status
108154,2026-04-10,Vehement Capital,NYC,Gizmo Mini,8,$45.00,$360.00,SHIPPED
108155,Apr 11 2026,Vehement Capital,west,Widget Lite,,$89.99,"$1,079.88",pending
108156,2026-04-12,Hooli,west,Widget Lite,30,$89.99,"$2,699.70",Pending
108157,2026-04-13,Stark Industries,nyc,Widget Lite,12,$89.99,"$1,079.88",pending
108158,2026-04-14,Wayne Enterprises,nyc,Widget Pro,15,"$1,234.50","$18,517.50",shipped
108159,2026-04-15,Massive Dynamic,West,Widget Lite,2,$89.99,$179.98,SHIPPED
108160,16/04/2026,Globex Incorporated,n-y-c,Gadget X,5,"$2,150.00","$10,750.00",Pending
108161,2026-04-17,Vehement Capital,west,Gadget X,29,"$2,150.00","$62,350.00",Pending
108162,Apr 18 2026,Wayne Enterprises,West,Widget Lite,19,$89.99,"$1,709.81",Shipped
108163,2026-04-19,Initech,n-y-c,Gizmo Mini,15,$45.00,$675.00,pending
108164,Apr 20 2026,Wayne Enterprises,West,Gizmo Mini,23,$45.00,"$1,035.00",Shipped
108165,2026-04-21,Soylent Co,West,Gadget X,15,"$2,150.00","$32,250.00",Pending
108166,2026-04-22,Initech,n-y-c,Widget Lite,21,$89.99,"$1,889.79",SHIPPED
108167,Apr 23 2026,Wayne Enterprises,west,Gizmo Mini,27,$45.00,"$1,215.00",pending
108168,2026-04-24,Vehement Capital,n-y-c,Gizmo Mini,30,$45.00,"$1,350.00",shipped
108169,2026-04-25,Vehement Capital,East,Gadget X,22,"$2,150.00","$47,300.00",Pending
108170,Apr 26 2026,Wayne Enterprises,West,Widget Pro,4,"$1,234.50","$4,938.00",pending
108171,2026-04-27,Hooli,West,Gadget X,26,"$2,150.00","$55,900.00",SHIPPED
108172,2026-04-28,Massive Dynamic,West,Gadget X,19,"$2,150.00","$40,850.00",pending
108173,2026-03-01,Initech,East,Gadget X,4,"$2,150.00","$8,600.00",Pending
108174,13/03/2026,Hooli,nyc,Widget Lite,12,$89.99,"$1,079.88",Pending
108175,Mar 3 2026,Globex Incorporated,n-y-c,Gadget X,1,"$2,150.00","$2,150.00",pending
108176,2026-03-04,Globex Incorporated,west,Gizmo Mini,3,$45.00,$135.00,Pending
108177,2026-03-05,Stark Industries,New York,Widget Pro,16,"$1,234.50","$19,752.00",shipped
108178,2026-03-06,Hooli,East,Widget Lite,10,$89.99,$899.90,shipped
108179,2026-03-07,Umbrella Ltd,East,Widget Pro,1,"$1,234.50","$1,234.50",Pending
108180,2026-03-08,Hooli,New York,Gadget X,29,"$2,150.00","$62,350.00",Pending
108181,2026-03-09,Acme Corp,New York,Gadget X,19,"$2,150.00","$40,850.00",shipped
108182,2026-03-10,Acme Corp,East,Widget Pro,12,"$1,234.50","$14,814.00",pending
108183,2026-03-11,Acme Corp,west,Widget Lite,29,$89.99,"$2,609.71",pending
108184,Mar 12 2026,Acme Corp,East,Gizmo Mini,6,$45.00,$270.00,SHIPPED
108185,2026-03-13,Umbrella Ltd,NYC,Widget Lite,17,$89.99,"$1,529.83",Shipped
108186,14/03/2026,Initech,NYC,Widget Lite,10,$89.99,$899.90,Shipped
108187,2026-03-15,Acme Corp,East,Widget Pro,27,"$1,234.50","$33,331.50",Pending
108188,16/03/2026,Umbrella Ltd,west,Gadget X,11,"$2,150.00","$23,650.00",pending
108189,Mar 17 2026,Hooli,East,Widget Lite,26,$89.99,"$2,339.74",pending
108190,18/03/2026,Umbrella Ltd,West,Gizmo Mini,24,$45.00,"$1,080.00",Shipped
108191,2026-03-19,Globex Incorporated,East,Widget Lite,24,$89.99,"$2,159.76",shipped
108192,2026-03-20,Stark Industries,East,Widget Pro,26,"$1,234.50","$32,097.00",pending
108193,2026-03-21,Umbrella Ltd,West,Gadget X,29,"$2,150.00","$62,350.00",SHIPPED
108194,22/03/2026,Wayne Enterprises,nyc,Widget Pro,15,"$1,234.50","$18,517.50",pending
108195,2026-03-23,Stark Industries,west,Widget Pro,9,"$1,234.50","$11,110.50",SHIPPED
108196,2026-03-24,Globex Incorporated,New York,Gizmo Mini,1,$45.00,$45.00,shipped
108197,25/03/2026,Stark Industries,East,Widget Pro,13,"$1,234.50","$16,048.50",SHIPPED
108198,2026-03-26,Soylent Co,East,Widget Lite,23,$89.99,"$2,069.77",pending
108199,2026-03-27,Vehement Capital,west,Widget Lite,20,$89.99,"$1,799.80",pending
108200,2026-03-28,Globex Incorporated,west,Widget Pro,5,"$1,234.50","$6,172.50",pending
108201,2026-04-01,Acme Corp,NYC,Widget Pro,25,"$1,234.50","$30,862.50",Shipped
108202,2026-04-02,Vehement Capital,n-y-c,Widget Pro,1,"$1,234.50","$1,234.50",Pending
108203,2026-04-03,Hooli,East,Widget Lite,28,$89.99,"$2,519.72",SHIPPED
108204,2026-04-04,Initech,west,Widget Lite,29,$89.99,"$2,609.71",Shipped
108205,2026-04-05,Stark Industries,n-y-c,Widget Pro,25,"$1,234.50","$30,862.50",SHIPPED
108206,2026-04-06,Umbrella Ltd,East,Widget Pro,20,"$1,234.50","$24,690.00",Pending
108207,2026-04-07,Soylent Co,New York,Gadget X,4,"$2,150.00","$8,600.00",pending
108208,2026-04-08,Hooli,East,Widget Lite,22,$89.99,"$1,979.78",Pending
108209,2026-04-09,Stark Industries,West,Widget Lite,8,$89.99,$719.92,Pending
108210,2026-04-10,Soylent Co,West,Widget Pro,15,"$1,234.50","$18,517.50",SHIPPED
108211,13/04/2026,Globex Incorporated,NYC,Widget Lite,25,$89.99,"$2,249.75",pending
108212,13/04/2026,Globex Incorporated,west,Gadget X,24,"$2,150.00","$51,600.00",pending
108213,2026-04-13,Massive Dynamic,NYC,Widget Pro,6,"$1,234.50","$7,407.00",SHIPPED
108214,2026-04-14,Globex Incorporated,NYC,Gizmo Mini,6,$45.00,$270.00,pending
108215,Apr 15 2026,Initech,East,Widget Lite,27,$89.99,"$2,429.73",Shipped
108216,16/04/2026,Wayne Enterprises,New York,Widget Pro,30,"$1,234.50","$37,035.00",Shipped
108217,2026-04-17,Massive Dynamic,n-y-c,Gizmo Mini,5,$45.00,$225.00,SHIPPED
108218,Apr 18 2026,Wayne Enterprises,East,Widget Pro,8,"$1,234.50","$9,876.00",Pending
108219,2026-04-19,Stark Industries,nyc,Gadget X,18,"$2,150.00","$38,700.00",Shipped
108220,2026-04-20,Vehement Capital,West,Widget Lite,23,$89.99,"$2,069.77",shipped
108221,2026-04-21,Vehement Capital,n-y-c,Gadget X,28,"$2,150.00","$60,200.00",Pending
108222,2026-04-22,Globex Incorporated,West,Widget Pro,7,"$1,234.50","$8,641.50",Shipped
108223,2026-04-23,Umbrella Ltd,East,Gizmo Mini,29,$45.00,"$1,305.00",Shipped
108224,2026-04-24,Vehement Capital,East,Widget Lite,23,$89.99,"$2,069.77",pending
108225,2026-04-25,Globex Incorporated,East,Widget Lite,1,$89.99,$89.99,SHIPPED
108226,26/04/2026,Acme Corp,West,Gadget X,8,"$2,150.00","$17,200.00",pending
108227,2026-04-27,Initech,nyc,Widget Lite,2,$89.99,$179.98,pending
108228,2026-04-28,Soylent Co,west,Gadget X,12,"$2,150.00","$25,800.00",Shipped
108229,13/03/2026,Umbrella Ltd,west,Widget Lite,12,$89.99,"$1,079.88",Pending
108230,2026-03-02,Globex Incorporated,NYC,Widget Lite,15,$89.99,"$1,349.85",Pending
108231,2026-03-03,Umbrella Ltd,west,Widget Pro,21,"$1,234.50","$25,924.50",Pending
108232,2026-03-04,Stark Industries,West,Widget Lite,26,$89.99,"$2,339.74",SHIPPED
108233,2026-03-05,Umbrella Ltd,New York,Widget Pro,14,"$1,234.50","$17,283.00",SHIPPED
108234,2026-03-06,Hooli,East,Widget Pro,5,"$1,234.50","$6,172.50",Shipped
108235,2026-03-07,Massive Dynamic,n-y-c,Gizmo Mini,20,$45.00,$900.00,shipped
108236,2026-03-08,Stark Industries,n-y-c,Widget Pro,3,"$1,234.50","$3,703.50",Pending
108237,2026-03-09,Stark Industries,East,Widget Lite,19,$89.99,"$1,709.81",shipped
108238,2026-03-10,Globex Incorporated,West,Widget Pro,4,"$1,234.50","$4,938.00",shipped
108239,Mar 11 2026,Hooli,East,Widget Pro,24,"$1,234.50","$29,628.00",pending
108240,2026-03-12,Vehement Capital,East,Widget Lite,23,$89.99,"$2,069.77",SHIPPED
108241,2026-03-13,Initech,n-y-c,Gizmo Mini,14,$45.00,$630.00,Pending
108242,2026-03-14,Globex Incorporated,East,Widget Lite,23,$89.99,"$2,069.77",pending
108243,Mar 15 2026,Massive Dynamic,west,Widget Lite,30,$89.99,"$2,699.70",pending
108244,16/03/2026,Umbrella Ltd,west,Gizmo Mini,22,$45.00,$990.00,Pending
108245,2026-03-17,Massive Dynamic,NYC,Gadget X,7,"$2,150.00","$15,050.00",shipped
108246,2026-03-18,Globex Incorporated,nyc,Widget Pro,28,"$1,234.50","$34,566.00",SHIPPED
108247,Mar 19 2026,Wayne Enterprises,n-y-c,Widget Pro,30,"$1,234.50","$37,035.00",Pending
108248,2026-03-20,Hooli,NYC,Widget Lite,8,$89.99,$719.92,shipped
108249,21/03/2026,Wayne Enterprises,New York,Gizmo Mini,27,$45.00,"$1,215.00",pending
108250,2026-03-22,Stark Industries,East,Widget Lite,25,$89.99,"$2,249.75",Shipped
108251,2026-03-23,Umbrella Ltd,NYC,Gadget X,8,"$2,150.00","$17,200.00",SHIPPED
108252,2026-03-24,Initech,East,Widget Pro,30,"$1,234.50","$37,035.00",Pending
108253,25/03/2026,Acme Corp,East,Widget Lite,16,$89.99,"$1,439.84",Shipped
108254,2026-03-26,Wayne Enterprises,West,Gizmo Mini,14,$45.00,$630.00,Pending
108255,2026-03-27,Acme Corp,West,Gadget X,10,"$2,150.00","$21,500.00",Shipped
108256,28/03/2026,Stark Industries,East,Widget Lite,18,$89.99,"$1,619.82",Shipped
108257,2026-04-01,Stark Industries,west,Widget Pro,2,"1,234.50 USD","$2,469.00",Shipped
108258,13/04/2026,Stark Industries,west,Widget Pro,7,"$1,234.50","$8,641.50",SHIPPED
108259,13/04/2026,Stark Industries,NYC,Gadget X,24,"$2,150.00","$51,600.00",pending
108260,2026-04-04,Wayne Enterprises,NYC,Widget Lite,24,$89.99,"$2,159.76",pending
108261,2026-04-05,Soylent Co,East,Gizmo Mini,19,$45.00,$855.00,Shipped
108262,2026-04-06,Acme Corp,west,Widget Lite,21,$89.99,"$1,889.79",Pending
108263,2026-04-07,Hooli,n-y-c,Widget Lite,30,$89.99,"$2,699.70",SHIPPED
108264,Apr 8 2026,Initech,nyc,Gizmo Mini,21,$45.00,$945.00,Shipped
108265,2026-04-09,Initech,west,Gizmo Mini,8,$45.00,$360.00,Pending
108266,2026-04-10,Soylent Co,west,Gizmo Mini,15,$45.00,$675.00,pending
108267,2026-04-11,Vehement Capital,NYC,Widget Pro,28,"$1,234.50","$34,566.00",Pending
108268,2026-04-12,Globex Incorporated,East,Widget Lite,23,$89.99,"$2,069.77",pending
108269,13/04/2026,Wayne Enterprises,nyc,Gizmo Mini,23,$45.00,"$1,035.00",SHIPPED
108270,2026-04-14,Soylent Co,West,Gizmo Mini,25,$45.00,"$1,125.00",shipped
108271,2026-04-15,Hooli,East,Gadget X,6,"$2,150.00","$12,900.00",Pending
108272,2026-04-16,Acme Corp,East,Widget Lite,2,$89.99,$179.98,pending
108273,17/04/2026,Globex Incorporated,NYC,Widget Lite,24,$89.99,"$2,159.76",Shipped
108274,2026-04-18,Globex Incorporated,west,Widget Lite,9,$89.99,$809.91,SHIPPED
108275,Apr 19 2026,Vehement Capital,East,Gadget X,23,"$2,150.00","$49,450.00",pending
108276,20/04/2026,Massive Dynamic,nyc,Gizmo Mini,5,$45.00,$225.00,pending
108277,2026-04-21,Soylent Co,East,Gadget X,9,"$2,150.00","$19,350.00",Pending
108278,22/04/2026,Vehement Capital,East,Gizmo Mini,8,$45.00,$360.00,SHIPPED
108279,2026-04-23,Soylent Co,East,Widget Lite,4,$89.99,$359.96,pending
108280,24/04/2026,Soylent Co,west,Gadget X,12,"$2,150.00","$25,800.00",SHIPPED
108281,2026-04-25,Vehement Capital,New York,Widget Lite,5,$89.99,$449.95,Pending
108282,Apr 26 2026,Wayne Enterprises,West,Gizmo Mini,2,$45.00,$90.00,Shipped
108283,2026-04-27,Hooli,West,Widget Pro,12,"$1,234.50","$14,814.00",pending
108284,2026-04-28,Globex Incorporated,n-y-c,Widget Pro,24,"$1,234.50","$29,628.00",SHIPPED
108285,2026-03-01,Wayne Enterprises,West,Widget Lite,2,$89.99,$179.98,SHIPPED
108286,2026-03-02,Acme Corp,East,Gizmo Mini,3,$45.00,$135.00,pending
108287,2026-03-03,Soylent Co,west,Widget Lite,14,$89.99,"$1,259.86",Pending
108288,13/03/2026,Acme Corp,East,Gizmo Mini,19,$45.00,$855.00,Pending
108289,13/03/2026,Globex Incorporated,East,Gizmo Mini,16,$45.00,$720.00,shipped
108290,2026-03-06,Stark Industries,West,Gadget X,25,"$2,150.00","$53,750.00",SHIPPED
108291,13/03/2026,Acme Corp,West,Gadget X,5,"$2,150.00","$10,750.00",Pending
108292,2026-03-08,Umbrella Ltd,New York,Widget Pro,16,"$1,234.50","$19,752.00",shipped
108293,13/03/2026,Initech,East,Widget Lite,16,$89.99,"$1,439.84",Pending
108294,Mar 10 2026,Globex Incorporated,East,Widget Pro,24,"$1,234.50","$29,628.00",pending
108295,2026-03-11,Hooli,West,Gizmo Mini,21,$45.00,$945.00,Pending
108296,2026-03-12,Globex Incorporated,East,Widget Lite,24,$89.99,"$2,159.76",SHIPPED
108297,2026-03-13,Acme Corp,East,Widget Lite,4,$89.99,$359.96,SHIPPED
108298,14/03/2026,,west,Gizmo Mini,9,$45.00,$405.00,SHIPPED
108299,2026-03-15,Initech,West,Gadget X,23,"$2,150.00","$49,450.00",SHIPPED
108300,16/03/2026,Umbrella Ltd,East,Widget Lite,12,$89.99,"$1,079.88",pending
108301,2026-03-17,Umbrella Ltd,west,Widget Pro,22,"$1,234.50","$27,159.00",shipped
108302,18/03/2026,Umbrella Ltd,west,Gadget X,27,"$2,150.00","$58,050.00",Pending
108303,2026-03-19,Wayne Enterprises,NYC,Widget Pro,6,"$1,234.50","$7,407.00",Pending
108304,Mar 20 2026,Wayne Enterprises,East,Gizmo Mini,12,$45.00,$540.00,Pending
108305,21/03/2026,Initech,East,Widget Pro,3,"$1,234.50","$3,703.50",pending
108306,2026-03-22,Wayne Enterprises,West,Widget Lite,24,$89.99,"$2,159.76",SHIPPED
108307,23/03/2026,Massive Dynamic,nyc,Gizmo Mini,23,$45.00,"$1,035.00",shipped
108308,Mar 24 2026,Hooli,New York,Gadget X,1,"$2,150.00","$2,150.00",Pending
108309,2026-03-25,Initech,west,Gizmo Mini,19,$45.00,$855.00,pending
108310,26/03/2026,Umbrella Ltd,west,Widget Lite,28,$89.99,"$2,519.72",pending
108311,2026-03-27,Stark Industries,nyc,Widget Lite,9,$89.99,$809.91,Pending
108312,2026-03-28,Massive Dynamic,West,Gizmo Mini,23,$45.00,"$1,035.00",SHIPPED
108313,2026-04-01,Vehement Capital,West,Gadget X,22,"$2,150.00","$47,300.00",Shipped
108314,13/04/2026,Globex Incorporated,west,Gizmo Mini,1,$45.00,$45.00,shipped
108315,2026-04-03,Massive Dynamic,West,Widget Pro,4,"$1,234.50","$4,938.00",Pending
108316,Apr 4 2026,Globex Incorporated,West,Gizmo Mini,4,$45.00,$180.00,SHIPPED
108317,2026-04-05,Soylent Co,East,Gizmo Mini,11,$45.00,$495.00,SHIPPED
108318,2026-04-06,Stark Industries,East,Gadget X,11,"$2,150.00","$23,650.00",shipped
108319,13/04/2026,Stark Industries,NYC,Gadget X,17,"$2,150.00","$36,550.00",SHIPPED
108320,2026-04-08,Wayne Enterprises,NYC,Widget Lite,12,$89.99,"$1,079.88",Pending
108321,Apr 9 2026,Initech,East,Widget Pro,22,"$1,234.50","$27,159.00",shipped
108322,13/04/2026,Hooli,East,Gadget X,27,"$2,150.00","$58,050.00",shipped
108323,13/04/2026,Wayne Enterprises,New York,Gizmo Mini,14,$45.00,$630.00,pending
108324,Apr 12 2026,Soylent Co,East,Gizmo Mini,9,$45.00,$405.00,shipped
108325,2026-04-13,Initech,East,Widget Lite,20,$89.99,"$1,799.80",Pending
108326,14/04/2026,Umbrella Ltd,New York,Widget Lite,15,$89.99,"$1,349.85",Shipped
108327,2026-04-15,Umbrella Ltd,New York,Gizmo Mini,14,$45.00,$630.00,Pending
108328,2026-04-16,Wayne Enterprises,East,Gizmo Mini,26,$45.00,"$1,170.00",shipped
108329,17/04/2026,Umbrella Ltd,west,Gizmo Mini,22,$45.00,$990.00,Shipped
108330,2026-04-18,Globex Incorporated,East,Widget Pro,12,"$1,234.50","$14,814.00",pending
108331,2026-04-19,Soylent Co,East,Gadget X,8,"$2,150.00","$17,200.00",pending
108332,2026-04-20,Stark Industries,west,Widget Lite,21,$89.99,"$1,889.79",Shipped
108333,2026-04-21,Wayne Enterprises,East,Widget Pro,23,"$1,234.50","$28,393.50",Pending
108333,2026-04-21,Wayne Enterprises,East,Widget Pro,23,"$1,234.50","$28,393.50",Pending
108334,2026-04-23,Umbrella Ltd,East,Widget Lite,17,$89.99,"$1,529.83",pending
108335,Apr 24 2026,Acme Corp,nyc,Widget Lite,20,$89.99,"$1,799.80",shipped
108336,2026-04-25,Vehement Capital,East,Widget Lite,23,$89.99,"$2,069.77",Pending
108337,2026-04-26,Vehement Capital,East,Widget Lite,3,$89.99,$269.97,pending
108338,2026-04-27,Vehement Capital,nyc,Gizmo Mini,1,$45.00,$45.00,SHIPPED
108339,2026-04-28,Acme Corp,NYC,Gizmo Mini,30,$45.00,"$1,350.00",pending
108340,2026-03-01,Massive Dynamic,East,Gadget X,29,"$2,150.00","$62,350.00",shipped
108341,2026-03-02,Wayne Enterprises,East,Widget Lite,21,$89.99,"$1,889.79",Pending
108342,2026-03-03,Acme Corp,East,Widget Pro,6,"$1,234.50","$7,407.00",Shipped
108343,2026-03-04,Umbrella Ltd,West,Gadget X,1,"$2,150.00","$2,150.00",Pending
108344,13/03/2026,Hooli,East,Widget Pro,28,"$1,234.50","$34,566.00",Pending
108345,2026-03-06,Massive Dynamic,New York,Widget Lite,5,$89.99,$449.95,SHIPPED
108346,2026-03-07,Massive Dynamic,East,Gadget X,30,"$2,150.00","$64,500.00",shipped
108347,13/03/2026,Acme Corp,East,Widget Lite,30,$89.99,"$2,699.70",Shipped
108348,2026-03-09,Umbrella Ltd,n-y-c,Widget Pro,20,"$1,234.50","$24,690.00",pending
108349,2026-03-10,Vehement Capital,NYC,Gadget X,10,"$2,150.00","$21,500.00",SHIPPED
108350,13/03/2026,Hooli,NYC,Gadget X,12,"$2,150.00","$25,800.00",shipped
108351,2026-03-12,Acme Corp,NYC,Gadget X,24,"$2,150.00","$51,600.00",Pending
108352,2026-03-13,Initech,west,Gadget X,4,"$2,150.00","$8,600.00",pending
108353,2026-03-14,Vehement Capital,west,Widget Pro,18,"$1,234.50","$22,221.00",Shipped
108354,15/03/2026,Acme Corp,West,Gadget X,28,"$2,150.00","$60,200.00",Pending
108355,2026-03-16,Globex Incorporated,west,Widget Lite,19,$89.99,"$1,709.81",Pending
108356,2026-03-17,Stark Industries,n-y-c,Widget Lite,14,$89.99,"$1,259.86",pending
108357,2026-03-18,Soylent Co,west,Gadget X,30,"$2,150.00","$64,500.00",SHIPPED
108358,2026-03-19,Hooli,nyc,Widget Pro,26,"$1,234.50","$32,097.00",pending
108359,2026-03-20,Vehement Capital,west,Gadget X,19,"$2,150.00","$40,850.00",Pending
108360,2026-03-21,Wayne Enterprises,NYC,Gadget X,21,"$2,150.00","$45,150.00",pending
108361,2026-03-22,Umbrella Ltd,West,Gadget X,13,"$2,150.00","$27,950.00",Pending
108362,23/03/2026,Wayne Enterprises,n-y-c,Gadget X,21,"$2,150.00","$45,150.00",pending
108363,24/03/2026,Soylent Co,West,Widget Lite,2,$89.99,$179.98,SHIPPED
108364,2026-03-25,Massive Dynamic,nyc,Gizmo Mini,9,$45.00,$405.00,pending
108365,26/03/2026,Wayne Enterprises,nyc,Widget Pro,27,"$1,234.50","$33,331.50",SHIPPED
108366,2026-03-27,Soylent Co,New York,Widget Pro,18,"$1,234.50","$22,221.00",Shipped
108367,2026-03-28,Globex Incorporated,East,Gizmo Mini,7,$45.00,$515.00,Pending
108368,13/04/2026,Soylent Co,n-y-c,Gadget X,26,"$2,150.00","$55,900.00",Shipped
108369,Apr 2 2026,Stark Industries,East,Widget Lite,18,$89.99,"$1,619.82",shipped
108370,2026-04-03,Acme Corp,New York,Gadget X,6,"$2,150.00","$12,900.00",Pending
108371,13/04/2026,Soylent Co,East,Gizmo Mini,1,$45.00,$45.00,SHIPPED
108372,2026-04-05,Umbrella Ltd,West,Widget Lite,1,$89.99,$89.99,pending
108373,2026-04-06,Acme Corp,nyc,Widget Pro,8,"$1,234.50","$9,876.00",shipped
108374,13/04/2026,Initech,East,Gizmo Mini,26,$45.00,"$1,170.00",pending
108375,13/04/2026,Initech,west,Widget Lite,1,$89.99,$89.99,Pending
108376,2026-04-09,Initech,East,Gadget X,1,"$2,150.00","$2,150.00",pending
108377,2026-04-10,Stark Industries,west,Widget Lite,20,$89.99,"$1,799.80",Pending
108378,2026-04-11,Globex Incorporated,East,Gadget X,25,"$2,150.00","$53,750.00",pending
108379,2026-04-12,Initech,west,Gizmo Mini,1,$45.00,$45.00,Pending
108380,2026-04-13,Hooli,west,Widget Pro,2,"$1,234.50","$2,469.00",Shipped
108381,2026-04-14,Acme Corp,west,Widget Pro,21,"$1,234.50","$25,924.50",Shipped
108382,2026-04-15,Massive Dynamic,west,Widget Lite,16,$89.99,"$1,439.84",Shipped
108383,2026-04-16,Stark Industries,West,Gizmo Mini,28,$45.00,"$1,260.00",SHIPPED
108384,17/04/2026,Vehement Capital,west,Gizmo Mini,12,$45.00,$540.00,pending
108385,2026-04-18,Acme Corp,n-y-c,Widget Lite,21,$89.99,"$1,889.79",Shipped
108386,Apr 19 2026,Soylent Co,East,Gizmo Mini,12,$45.00,$540.00,SHIPPED
108387,2026-04-20,Stark Industries,East,Widget Pro,21,"$1,234.50","$25,924.50",Pending
108388,2026-04-21,Wayne Enterprises,west,Widget Pro,22,"$1,234.50","$27,159.00",Pending
108389,2026-04-22,Globex Incorporated,West,Gadget X,9,"$2,150.00","$19,350.00",Shipped
108390,2026-04-23,Umbrella Ltd,west,Widget Pro,19,"$1,234.50","$23,455.50",Shipped
108391,2026-04-24,Wayne Enterprises,NYC,Gizmo Mini,24,$45.00,"$1,080.00",SHIPPED
108392,2026-04-25,Globex Incorporated,n-y-c,Widget Pro,23,"$1,234.50","$28,393.50",SHIPPED
108393,26/04/2026,Stark Industries,West,Widget Pro,13,"$1,234.50","$16,048.50",shipped
108394,2026-04-27,Stark Industries,New York,Gadget X,7,"$2,150.00","$15,050.00",shipped
108395,2026-04-28,Acme Corp,East,Widget Pro,3,"$1,234.50","$3,703.50",Shipped
108396,13/03/2026,Globex Incorporated,nyc,Gadget X,15,"$2,150.00","$32,250.00",SHIPPED
108397,2026-03-02,Stark Industries,west,Gizmo Mini,11,$45.00,$495.00,Pending
108398,13/03/2026,Globex Incorporated,New York,Gizmo Mini,6,$45.00,$270.00,shipped
108399,2026-03-04,Umbrella Ltd,West,Gizmo Mini,28,$45.00,"$1,260.00",shipped
108400,2026-03-05,Umbrella Ltd,West,Widget Pro,10,"$1,234.50","$12,345.00",pending
108401,2026-03-06,Stark Industries,n-y-c,Gadget X,23,"$2,150.00","$49,450.00",pending
108402,2026-03-07,Acme Corp,n-y-c,Gadget X,27,"$2,150.00","$58,050.00",Pending
108403,2026-03-08,Globex Incorporated,nyc,Gadget X,6,"$2,150.00","$12,900.00",Shipped
108404,13/03/2026,Wayne Enterprises,East,Gizmo Mini,30,$45.00,"$1,350.00",pending
108405,2026-03-10,Soylent Co,west,Gizmo Mini,21,$45.00,$945.00,SHIPPED
108406,2026-03-11,Umbrella Ltd,NYC,Widget Pro,5,"$1,234.50","$6,172.50",pending
108407,2026-03-12,Umbrella Ltd,NYC,Widget Pro,5,"$1,234.50","$6,172.50",shipped
108408,2026-03-13,Soylent Co,west,Widget Lite,10,$89.99,$899.90,Shipped
108409,14/03/2026,Stark Industries,East,Gizmo Mini,30,$45.00,"$1,350.00",pending
108410,2026-03-15,Hooli,New York,Gadget X,21,"$2,150.00","$45,150.00",SHIPPED
108411,2026-03-16,Stark Industries,west,Gadget X,3,"$2,150.00","$6,450.00",Shipped
108412,17/03/2026,Initech,west,Widget Pro,1,"$1,234.50","$1,234.50",pending
108413,2026-03-18,Umbrella Ltd,West,Widget Lite,19,$89.99,"$1,709.81",SHIPPED
108414,2026-03-19,Wayne Enterprises,NYC,Widget Lite,29,$89.99,"$2,609.71",pending
108415,2026-03-20,Wayne Enterprises,NYC,Gizmo Mini,15,$45.00,$675.00,pending
108416,Mar 21 2026,Hooli,west,Gadget X,15,"$2,150.00","$32,250.00",SHIPPED
108417,Mar 22 2026,Hooli,NYC,Gadget X,27,"$2,150.00","$58,050.00",Pending
108418,2026-03-23,Vehement Capital,west,Widget Lite,4,$89.99,$359.96,Pending
108419,2026-03-24,Hooli,East,Gizmo Mini,18,$45.00,$810.00,Pending
108420,2026-03-25,Globex Incorporated,West,Gizmo Mini,16,$45.00,$720.00,pending
108421,2026-03-26,Hooli,west,Gizmo Mini,28,$45.00,"$1,260.00",SHIPPED
108422,2026-03-27,Hooli,NYC,Gadget X,16,"$2,150.00","$34,400.00",Shipped
108423,Mar 28 2026,Hooli,East,Gadget X,18,"$2,150.00","$38,700.00",SHIPPED
108424,13/04/2026,Initech,East,Widget Lite,19,$89.99,"$1,709.81",Pending
108425,2026-04-02,Acme Corp,East,Gizmo Mini,20,$45.00,$900.00,SHIPPED
108426,2026-04-03,Initech,New York,Widget Lite,10,$89.99,$899.90,Pending
108427,Apr 4 2026,Hooli,NYC,Widget Pro,30,"$1,234.50","$37,035.00",pending
108428,2026-04-05,Globex Incorporated,West,Gadget X,30,"$2,150.00","$64,500.00",shipped
108429,2026-04-06,Stark Industries,west,Widget Pro,12,"$1,234.50","$14,814.00",SHIPPED
108430,2026-04-07,Umbrella Ltd,West,Gadget X,1,"$2,150.00","$2,150.00",shipped
108431,13/04/2026,Stark Industries,West,Widget Pro,23,"$1,234.50","$28,393.50",pending
108432,Apr 9 2026,Wayne Enterprises,New York,Gadget X,11,"$2,150.00","$23,650.00",pending
108433,2026-04-10,Acme Corp,East,Widget Lite,12,$89.99,"$1,079.88",SHIPPED
108434,Apr 11 2026,Umbrella Ltd,New York,Gizmo Mini,13,$45.00,$585.00,Pending
108435,2026-04-12,Massive Dynamic,West,Gizmo Mini,13,$45.00,$585.00,shipped
108436,2026-04-13,Globex Incorporated,East,Widget Pro,11,"$1,234.50","$13,579.50",Shipped
108437,14/04/2026,Vehement Capital,west,Gizmo Mini,28,$45.00,"$1,260.00",Shipped
108438,Apr 15 2026,Massive Dynamic,East,Widget Lite,1,$89.99,$89.99,shipped
108439,2026-04-16,Initech,New York,Gadget X,8,"$2,150.00","$17,200.00",pending
108440,2026-04-17,Wayne Enterprises,West,Gizmo Mini,20,$45.00,$900.00,SHIPPED
108441,2026-04-18,Soylent Co,New York,Widget Lite,9,$89.99,$809.91,shipped
108442,2026-04-19,Massive Dynamic,East,Gizmo Mini,19,$45.00,$855.00,SHIPPED
108443,2026-04-20,Initech,East,Gadget X,19,"$2,150.00","$40,850.00",shipped
108444,2026-04-21,Umbrella Ltd,west,Widget Lite,5,$89.99,$449.95,SHIPPED
108445,Apr 22 2026,,New York,Widget Pro,4,"$1,234.50","$4,938.00",shipped
